"","s.French_flat","s.Hazel_Dell","s.Horse_Rock","s.Lower_Table","s.Roxy_Ann","s.Upper_Table","s.Upper_Weir","s.Whetstone","s.Whidbey","index","stat","p.value"
"OTU2472:150grass",0,0,0,0,0,0,0,0,1,9,0.200705529352675,0.715
"OTU2329:135grass",0,1,0,0,0,0,0,0,0,2,0.263926954396643,0.0761
"OTU3081:125grass",0,1,0,0,0,0,0,0,0,2,0.270660922701367,0.1155
"OTU2668:135grass",0,1,0,0,0,0,0,0,0,2,0.224476000635186,0.4839
"OTU2276:125grass",0,1,0,0,0,0,0,0,0,2,0.24433888871261,0.4777
"OTU3216:135grass",0,1,0,0,0,0,0,0,0,2,0.19636671171874,0.4865
"OTU3818:135grass",0,1,0,0,0,0,0,0,0,2,0.250735656322889,0.4044
"OTU3889:125grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1917:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1244:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1267:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1371:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU784:126grass",0,1,0,0,0,0,0,0,0,2,0.197740520465677,0.4735
"OTU3892:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1389:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1805:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1388:126grass",0,1,0,0,0,0,0,0,0,2,0.181468130262901,0.8152
"OTU1323:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2239:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1519:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1907:126grass",0,0,1,0,0,0,0,0,0,3,0.247103252043128,0.1915
"OTU2782:126grass",0,1,0,0,0,0,0,0,0,2,0.222152268424971,0.4702
"OTU2963:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1825:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3773:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3679:135grass",0,1,0,0,0,0,0,0,0,2,0.234178551936344,0.4788
"OTU3890:126grass",0,1,0,0,0,0,0,0,0,2,0.234178551936344,0.4702
"OTU2487:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3371:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3883:126grass",0,1,0,0,0,0,0,0,1,24,0.171498585142509,1
"OTU2142:126grass",0,1,0,0,0,0,0,0,0,2,0.213128071439075,0.4788
"OTU3809:135grass",0,1,0,0,0,0,0,0,0,2,0.273434370809865,0.113
"OTU3354:126grass",0,1,0,0,0,0,0,0,0,2,0.24433888871261,0.4735
"OTU3705:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3844:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3707:126grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU353:127grass",0,1,0,0,0,0,0,0,1,24,0.211547648240046,0.5853
"OTU1385:127grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3104:127grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3319:127grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3429:149grass",0,1,0,0,0,0,0,0,1,24,0.180859836265081,1
"OTU3099:127grass",0,1,0,0,0,0,0,0,1,24,0.171498585142509,1
"OTU3796:127grass",0,1,0,0,0,0,0,0,0,2,0.259281489420866,0.1181
"OTU3309:127grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1933:128grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2589:128grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3585:128grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3761:128grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3330:128grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1255:128grass",0,0,1,0,0,0,0,0,0,3,0.471613897673809,2e-04
"OTU3756:128grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3861:128grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3134:144grass",0,1,1,0,0,0,0,0,0,18,0.210699694695505,0.5881
"OTU977:129grass",0,1,0,0,0,0,0,0,0,2,0.186148075625823,0.7263
"OTU1575:129grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU700:129grass",0,1,0,0,0,0,0,0,0,2,0.229277814111989,0.4035
"OTU570:129grass",0,1,0,0,0,0,0,0,0,2,0.183604258531872,0.6882
"OTU1089:129grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1861:129grass",0,1,0,0,0,0,0,0,0,2,0.203352533889138,0.4783
"OTU2646:129grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3307:129grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU624:130grass",0,1,0,0,0,0,0,0,1,24,0.249398308138737,0.1657
"OTU1855:130grass",0,1,0,0,0,0,0,0,0,2,0.272064780895472,0.1171
"OTU1713:130grass",0,1,0,0,0,0,0,0,0,2,0.237388678079064,0.2927
"OTU1624:130grass",0,1,0,0,0,0,0,0,0,2,0.269094335792029,0.1171
"OTU2687:130grass",0,1,0,0,0,0,0,0,0,2,0.273434370809865,0.1171
"OTU3329:130grass",0,1,1,0,0,0,0,0,0,18,0.173495260671238,0.7886
"OTU3283:130grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3291:131grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2021:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1034:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2750:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1297:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1994:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1276:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1976:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1030:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1170:141grass",0,0,1,0,0,0,0,0,0,3,0.189233305943701,0.5904
"OTU2264:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3601:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1738:132grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU863:132grass",0,0,0,0,0,0,0,0,1,9,0.282001216678444,0.0869
"OTU643:136grass",0,1,0,0,0,0,0,0,0,2,0.194370864031433,0.6021
"OTU1981:132grass",0,1,0,0,0,0,0,0,0,2,0.207197190425147,0.4843
"OTU1523:132grass",0,1,0,0,0,0,0,0,0,2,0.204090679011827,0.4557
"OTU1065:133grass",0,1,0,0,0,0,0,0,0,2,0.19768077178981,0.4686
"OTU2209:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2149:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU944:133grass",0,1,0,0,0,0,0,0,0,2,0.205603086714818,0.516
"OTU1327:133grass",0,0,1,0,0,0,0,0,0,3,0.175404910789096,0.7829
"OTU1804:133grass",0,1,0,0,0,0,0,0,0,2,0.168547467001936,1
"OTU1283:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU867:133grass",0,0,1,0,0,0,0,0,0,3,0.225339076546287,0.4982
"OTU1742:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1175:133grass",0,0,1,0,0,0,0,0,0,3,0.186693313417043,0.5485
"OTU2068:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1772:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1467:137grass",0,0,1,0,0,0,0,0,0,3,0.365920395331519,0.0014
"OTU2829:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2908:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1790:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2623:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2197:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2352:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2433:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2195:140grass",0,0,1,0,0,0,0,0,0,3,0.207862562588262,0.4172
"OTU2947:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1939:133grass",0,0,1,0,0,0,0,0,0,3,0.194968132679593,0.5485
"OTU3643:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3738:139grass",0,1,1,0,0,0,0,0,0,18,0.173495260671238,0.7887
"OTU3896:133grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1372:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1273:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3189:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1084:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1485:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1403:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1067:134grass",0,1,0,0,0,0,0,0,0,2,0.260179746944537,0.1173
"OTU1686:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1309:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1334:134grass",0,1,0,0,0,0,0,0,0,2,0.170344814126116,1
"OTU1130:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1086:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2129:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1234:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1644:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1329:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1270:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3906:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1566:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2763:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1853:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3893:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3061:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2284:134grass",0,1,0,0,0,0,0,0,0,2,0.209656967344384,0.48
"OTU2492:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3888:134grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU640:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3652:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1205:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1881:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2111:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2138:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3653:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3014:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3221:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2957:135grass",0,1,0,0,0,0,0,0,0,2,0.24433888871261,0.4829
"OTU3219:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3597:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2738:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3454:135grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU504:136grass",0,1,0,0,0,0,0,0,0,2,0.192853481393687,0.7488
"OTU778:136grass",0,1,0,0,0,0,0,0,0,2,0.192744724870994,0.8208
"OTU911:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1011:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1724:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1142:136grass",0,1,1,0,0,0,0,0,0,18,0.208125395212248,0.5153
"OTU1774:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1573:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1646:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1477:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2642:136grass",0,1,1,0,0,0,0,0,0,18,0.177270946731311,0.8599
"OTU1942:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1850:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2181:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1042:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1699:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1806:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3138:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2969:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU1795:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2257:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2783:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2675:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2745:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU3215:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2982:136grass",0,1,0,0,0,0,0,0,0,2,0.192897128868165,1
"OTU2118:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1272:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1786:137grass",0,0,1,0,0,0,0,0,0,3,0.210678105393801,0.408
"OTU1326:158grass",0,0,0,0,0,0,0,0,1,9,0.18928405843797,0.6345
"OTU1435:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1501:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1025:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1908:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1063:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU2344:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1474:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1319:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU3249:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU2466:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU2285:137grass",0,0,1,0,0,0,0,0,0,3,0.264906471413009,0.0468
"OTU1659:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU3255:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU2194:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1266:137grass",0,0,1,0,0,0,0,0,0,3,0.244859861504304,0.4075
"OTU2463:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU2596:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1317:137grass",0,0,1,0,0,0,0,0,0,3,0.200570297085562,0.4069
"OTU2369:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1391:138grass",0,0,1,0,0,0,0,0,0,3,0.442430424870469,8e-04
"OTU2962:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU3573:137grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5354
"OTU1598:138grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5279
"OTU1105:138grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5279
"OTU1311:138grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5279
"OTU2880:138grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5279
"OTU2756:147grass",0,0,1,0,0,0,0,0,0,3,0.323116956688808,0.0584
"OTU2058:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1106:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2049:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1874:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2971:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2191:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1590:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1592:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2610:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU899:139grass",0,0,1,0,0,0,0,0,0,3,0.27563696793272,0.0475
"OTU1216:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1562:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2006:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2510:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2452:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2403:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1960:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2790:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1831:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU2713:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU3397:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU3682:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU3887:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU3737:139grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5364
"OTU1226:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU1602:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU2102:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU1950:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU3168:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU3552:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU1567:140grass",0,0,1,0,0,0,0,0,0,3,0.201724039947903,0.4094
"OTU2864:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU2260:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU3784:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU2730:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU1810:140grass",0,0,1,0,0,0,0,0,0,3,0.242272191818421,0.4071
"OTU3089:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU2611:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU3226:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU3488:140grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5348
"OTU1074:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU986:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU648:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU1443:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU1546:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU2189:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU908:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU3736:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU1000:146grass",0,0,1,0,0,0,0,0,0,3,0.279215529115179,0.0484
"OTU2560:143grass",0,0,1,0,0,0,0,0,0,3,0.256172205602702,0.3586
"OTU3501:141grass",0,0,1,0,0,0,0,0,0,3,0.266003990089777,0.0534
"OTU2715:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU3322:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU2210:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU3522:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU3566:141grass",0,0,1,0,0,0,0,0,0,3,0.264906471413009,0.0484
"OTU2985:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU3588:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU3504:141grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.539
"OTU1736:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU1428:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU3902:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU1980:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU1809:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU1897:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU2427:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU1221:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU569:142grass",0,0,0,0,0,0,0,0,1,9,0.318977462970353,0.0351
"OTU1787:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU2573:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU1983:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU2802:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU3148:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU2519:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU3558:142grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5406
"OTU1770:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU2033:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU1892:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU1252:143grass",0,0,1,0,0,0,0,0,0,3,0.202803156426401,0.4064
"OTU2028:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU2082:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU1718:143grass",0,0,1,0,0,0,0,0,0,3,0.277362899772649,0.0541
"OTU2696:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU2445:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU1766:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU1845:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU2643:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU1544:143grass",0,0,1,0,0,0,0,0,0,3,0.201836205840401,0.4064
"OTU2608:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU3913:143grass",0,0,1,0,0,0,0,0,0,3,0.180113897156448,0.7908
"OTU3042:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU2455:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU1379:143grass",0,0,1,0,0,0,0,0,0,3,0.200910394599701,0.4064
"OTU3512:143grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5391
"OTU691:143grass",0,0,1,0,0,0,0,0,0,3,0.197769321830382,0.4032
"OTU2295:155grass",0,0,0,0,0,0,0,0,1,9,0.191126908965885,0.8189
"OTU1336:144grass",0,0,1,0,0,0,0,0,0,3,0.202721282380299,0.4064
"OTU1432:143grass",0,0,1,0,0,0,0,0,0,3,0.202207618865962,0.4064
"OTU2395:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1056:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1685:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1133:144grass",0,0,1,0,0,0,0,0,0,3,0.199253923877203,0.4063
"OTU1792:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU2493:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1146:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1873:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1217:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1224:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1883:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1420:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1515:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1382:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1767:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1668:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU1926:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU2739:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
"OTU2632:144grass",0,0,1,0,0,0,0,0,0,3,0.197065855632859,0.5376
